"No.","Time","Source","Destination","Protocol","Length","Info"
"926","3.425237324","142.250.75.74","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"927","3.425237350","142.250.75.74","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"928","3.425237377","142.250.75.74","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"929","3.425237401","142.250.75.74","192.168.126.132","QUIC","355","Protected Payload (KP0)"
"930","3.425237426","142.250.75.74","192.168.126.132","QUIC","422","Protected Payload (KP0)"
"931","3.425237449","142.250.75.74","192.168.126.132","QUIC","1287","Protected Payload (KP0)"
"932","3.425259111","142.250.75.74","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"933","3.425259138","142.250.75.74","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"934","3.425259164","142.250.75.74","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"935","3.425431725","192.168.126.132","192.168.126.2","DNS","86","Standard query 0xd2cd HTTPS play.google.com OPT"
"936","3.426755139","142.250.75.74","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"937","3.426755177","142.250.75.74","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"938","3.428280744","142.250.75.74","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"939","3.428280825","142.250.75.74","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"940","3.430383197","142.250.75.74","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"941","3.430383348","142.250.75.74","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"942","3.430383384","142.250.75.74","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"943","3.430383410","142.250.75.74","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"944","3.430606629","192.168.126.132","142.250.75.74","QUIC","73","Protected Payload (KP0), DCID=fba083243c8656e0"
"945","3.430698171","192.168.126.132","142.250.75.74","QUIC","73","Protected Payload (KP0), DCID=fba083243c8656e0"
"946","3.430734091","192.168.126.132","142.250.75.74","QUIC","73","Protected Payload (KP0), DCID=fba083243c8656e0"
"947","3.430765995","192.168.126.132","142.250.75.74","QUIC","73","Protected Payload (KP0), DCID=fba083243c8656e0"
"948","3.430797415","192.168.126.132","142.250.75.74","QUIC","73","Protected Payload (KP0), DCID=fba083243c8656e0"
"949","3.430827196","192.168.126.132","142.250.75.74","QUIC","73","Protected Payload (KP0), DCID=fba083243c8656e0"
"950","3.430856458","192.168.126.132","142.250.75.74","QUIC","73","Protected Payload (KP0), DCID=fba083243c8656e0"
"951","3.430894715","192.168.126.132","142.250.75.74","QUIC","73","Protected Payload (KP0), DCID=fba083243c8656e0"
"952","3.430924283","192.168.126.132","142.250.75.74","QUIC","73","Protected Payload (KP0), DCID=fba083243c8656e0"
"953","3.430954034","192.168.126.132","142.250.75.74","QUIC","73","Protected Payload (KP0), DCID=fba083243c8656e0"
"954","3.431420317","142.250.75.74","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"955","3.431420356","142.250.75.74","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"956","3.431474637","192.168.126.132","142.250.75.74","QUIC","73","Protected Payload (KP0), DCID=fba083243c8656e0"
"957","3.433325255","142.250.75.74","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"958","3.433325412","142.250.75.74","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"959","3.433325437","142.250.75.74","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"960","3.433325461","142.250.75.74","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"961","3.434774455","192.168.126.132","142.250.75.78","QUIC","1292","Initial, DCID=578124c8c39f63a5, PKN: 1, PADDING, PING, PING, PING, PING, CRYPTO, CRYPTO, PADDING, CRYPTO, PADDING, PING, CRYPTO, PING"
"962","3.434849886","192.168.126.132","142.250.75.78","QUIC","1292","Initial, DCID=578124c8c39f63a5, PKN: 2, PADDING, PING, PING, PADDING, CRYPTO, CRYPTO, PADDING, PING, PING, CRYPTO, PING, PING, PADDING, PING, PADDING, CRYPTO, CRYPTO, PING, PADDING, PING, CRYPTO"
"963","3.434940192","192.168.126.132","142.250.75.74","QUIC","73","Protected Payload (KP0), DCID=fba083243c8656e0"
"964","3.434977945","192.168.126.132","142.250.75.74","QUIC","73","Protected Payload (KP0), DCID=fba083243c8656e0"
"965","3.438835681","142.250.75.74","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"966","3.438836075","142.250.75.74","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"967","3.438836112","142.250.75.74","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"968","3.438836149","142.250.75.74","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"969","3.438836185","142.250.75.74","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"970","3.438836221","142.250.75.74","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"971","3.439125924","192.168.126.132","142.250.75.74","QUIC","73","Protected Payload (KP0), DCID=fba083243c8656e0"
"972","3.439235714","192.168.126.132","142.250.75.74","QUIC","73","Protected Payload (KP0), DCID=fba083243c8656e0"
"973","3.439270688","192.168.126.132","142.250.75.74","QUIC","73","Protected Payload (KP0), DCID=fba083243c8656e0"
"974","3.440002982","142.250.75.74","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"975","3.440003197","142.250.75.74","192.168.126.132","QUIC","349","Protected Payload (KP0)"
"976","3.440003239","142.250.75.174","192.168.126.132","QUIC","68","Protected Payload (KP0)"
"977","3.440990507","192.168.126.132","142.250.75.74","QUIC","73","Protected Payload (KP0), DCID=fba083243c8656e0"
"978","3.443080256","192.168.126.2","192.168.126.132","DNS","136","Standard query response 0xd2cd HTTPS play.google.com SOA ns1.google.com OPT"
"979","3.446871424","142.250.75.78","192.168.126.132","QUIC","82","Initial, SCID=f78124c8c39f63a5, PKN: 1, ACK"
"980","3.446871667","142.250.75.78","192.168.126.132","QUIC","1292","Initial, SCID=f78124c8c39f63a5, PKN: 2, ACK, PADDING"
"981","3.446871690","142.250.75.78","192.168.126.132","QUIC","1292","Initial, SCID=f78124c8c39f63a5, PKN: 3, CRYPTO, PADDING"
"982","3.446871716","142.250.75.78","192.168.126.132","QUIC","1292","Initial, SCID=f78124c8c39f63a5, PKN: 4, CRYPTO, PADDING"
"983","3.447819306","192.168.126.132","142.250.75.78","QUIC","1292","Initial, DCID=f78124c8c39f63a5, PKN: 3, ACK, PADDING"
"984","3.459133657","192.168.126.132","142.250.75.78","TCP","74","36254  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3223834709 TSecr=0 WS=128"
"985","3.459308679","192.168.126.132","142.250.75.78","QUIC","79","Handshake, DCID=f78124c8c39f63a5"
"986","3.469757948","142.250.75.78","192.168.126.132","TCP","60","443  >  36254 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"987","3.469787930","192.168.126.132","142.250.75.78","TCP","54","36254  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"988","3.471621593","192.168.126.132","142.250.75.78","TLSv1.3","1779","Client Hello (SNI=play.google.com)"
"989","3.472078584","142.250.75.78","192.168.126.132","TCP","60","443  >  36254 [ACK] Seq=1 Ack=1461 Win=64240 Len=0"
"990","3.472078829","142.250.75.78","192.168.126.132","TCP","60","443  >  36254 [ACK] Seq=1 Ack=1726 Win=64240 Len=0"
"991","3.481345994","192.168.126.132","142.250.75.78","QUIC","79","Handshake, DCID=f78124c8c39f63a5"
"992","3.497603960","142.250.75.78","192.168.126.132","QUIC","1292","Handshake, SCID=f78124c8c39f63a5"
"993","3.497604252","142.250.75.78","192.168.126.132","QUIC","1292","Handshake, SCID=f78124c8c39f63a5"
"994","3.497604276","142.250.75.78","192.168.126.132","QUIC","1292","Handshake, SCID=f78124c8c39f63a5"
"995","3.497604305","142.250.75.78","192.168.126.132","QUIC","817","Protected Payload (KP0)"
"996","3.498805510","142.250.75.78","192.168.126.132","QUIC","85","Handshake, SCID=f78124c8c39f63a5"
"997","3.499514641","192.168.126.132","142.250.75.78","QUIC","81","Handshake, DCID=f78124c8c39f63a5"
"998","3.500238898","192.168.126.132","142.250.75.78","QUIC","209","Protected Payload (KP0), DCID=f78124c8c39f63a5"
"999","3.501604381","192.168.126.132","142.250.75.78","QUIC","1288","Protected Payload (KP0), DCID=f78124c8c39f63a5"
"1000","3.501659769","192.168.126.132","142.250.75.78","QUIC","453","Protected Payload (KP0), DCID=f78124c8c39f63a5"
"1001","3.512737036","142.250.75.78","192.168.126.132","QUIC","672","Protected Payload (KP0)"
"1002","3.512737320","142.250.75.78","192.168.126.132","QUIC","179","Protected Payload (KP0)"
"1003","3.512737362","142.250.75.78","192.168.126.132","QUIC","69","Protected Payload (KP0)"
"1004","3.512917092","192.168.126.132","142.250.75.78","QUIC","75","Protected Payload (KP0), DCID=f78124c8c39f63a5"
"1005","3.513008570","192.168.126.132","142.250.75.78","QUIC","75","Protected Payload (KP0), DCID=f78124c8c39f63a5"
"1006","3.513092016","192.168.126.132","142.250.75.78","QUIC","75","Protected Payload (KP0), DCID=f78124c8c39f63a5"
"1007","3.542423117","142.250.75.78","192.168.126.132","QUIC","66","Protected Payload (KP0)"
"1008","3.545066983","142.250.75.78","192.168.126.132","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"1009","3.545130434","192.168.126.132","142.250.75.78","TCP","54","36254  >  443 [ACK] Seq=1726 Ack=1461 Win=65535 Len=0"
"1010","3.545220332","142.250.75.78","192.168.126.132","TCP","2830","443  >  36254 [PSH, ACK] Seq=1461 Ack=1726 Win=64240 Len=2776 [TCP PDU reassembled in 1014]"
"1011","3.545227053","192.168.126.132","142.250.75.78","TCP","54","36254  >  443 [ACK] Seq=1726 Ack=4237 Win=65535 Len=0"
"1012","3.545286575","142.250.75.78","192.168.126.132","TCP","1466","443  >  36254 [PSH, ACK] Seq=4237 Ack=1726 Win=64240 Len=1412 [TCP PDU reassembled in 1014]"
"1013","3.545289176","192.168.126.132","142.250.75.78","TCP","54","36254  >  443 [ACK] Seq=1726 Ack=5649 Win=65535 Len=0"
"1014","3.549281378","142.250.75.78","192.168.126.132","TLSv1.3","2079","Application Data"
"1015","3.549311853","192.168.126.132","142.250.75.78","TCP","54","36254  >  443 [ACK] Seq=1726 Ack=7674 Win=65535 Len=0"
"1016","3.549467445","192.168.126.132","142.250.75.74","QUIC","146","Protected Payload (KP0), DCID=fba083243c8656e0"
"1017","3.549851969","192.168.126.132","142.250.75.78","TLSv1.3","118","Change Cipher Spec, Application Data"
"1018","3.550211695","142.250.75.78","192.168.126.132","TCP","60","443  >  36254 [ACK] Seq=7674 Ack=1790 Win=64240 Len=0"
"1019","3.563963082","142.250.75.78","192.168.126.132","TLSv1.3","670","Application Data, Application Data"
"1020","3.571507048","142.250.75.78","192.168.126.132","QUIC","592","Protected Payload (KP0)"
"1021","3.571507473","142.250.75.78","192.168.126.132","QUIC","115","Protected Payload (KP0)"
"1022","3.571887072","192.168.126.132","142.250.75.78","QUIC","77","Protected Payload (KP0), DCID=f78124c8c39f63a5"
"1023","3.583042305","192.168.126.132","142.250.75.174","QUIC","1288","Protected Payload (KP0), DCID=edf3638586569537"
"1024","3.583162044","192.168.126.132","142.250.75.174","QUIC","1292","Protected Payload (KP0), DCID=edf3638586569537"
"1025","3.583186844","192.168.126.132","142.250.75.174","QUIC","1171","Protected Payload (KP0), DCID=edf3638586569537"
"1026","3.586260604","142.250.75.74","192.168.126.132","QUIC","70","Protected Payload (KP0)"
"1027","3.595282027","192.168.126.132","142.250.75.78","QUIC","1175","Protected Payload (KP0), DCID=f78124c8c39f63a5"
"1028","3.599416180","192.168.126.132","142.250.75.78","QUIC","965","Protected Payload (KP0), DCID=f78124c8c39f63a5"
"1029","3.604317753","192.168.126.132","142.250.75.78","TCP","54","36254  >  443 [ACK] Seq=1790 Ack=8290 Win=65535 Len=0"
"1030","3.611702846","192.168.126.132","142.250.75.74","QUIC","74","Protected Payload (KP0), DCID=fba083243c8656e0"
"1031","3.613004240","142.250.75.78","192.168.126.132","QUIC","66","Protected Payload (KP0)"
"1032","3.615462437","142.250.75.74","192.168.126.132","QUIC","84","Protected Payload (KP0)"
"1033","3.616635372","142.250.75.74","192.168.126.132","QUIC","64","Protected Payload (KP0)"
"1034","3.617771582","142.250.75.174","192.168.126.132","QUIC","71","Protected Payload (KP0)"
"1035","3.619435417","192.168.126.132","142.250.75.74","QUIC","78","Protected Payload (KP0), DCID=fba083243c8656e0"
"1036","3.621905869","142.250.75.78","192.168.126.132","QUIC","70","Protected Payload (KP0)"
"1037","3.622932090","192.168.126.132","142.250.75.74","QUIC","1288","Protected Payload (KP0), DCID=fba083243c8656e0"
"1038","3.623034650","192.168.126.132","142.250.75.74","QUIC","257","Protected Payload (KP0), DCID=fba083243c8656e0"
"1039","3.623077796","192.168.126.132","142.250.75.174","QUIC","75","Protected Payload (KP0), DCID=edf3638586569537"
"1040","3.633536467","142.250.75.74","192.168.126.132","QUIC","70","Protected Payload (KP0)"
"1041","3.640453237","192.168.126.132","142.250.75.174","QUIC","1171","Protected Payload (KP0), DCID=edf3638586569537"
"1042","3.643079383","192.168.126.132","142.250.75.174","QUIC","1286","Protected Payload (KP0), DCID=edf3638586569537"
"1043","3.643203269","192.168.126.132","142.250.75.174","QUIC","1292","Protected Payload (KP0), DCID=edf3638586569537"
"1044","3.643225282","192.168.126.132","142.250.75.174","QUIC","1292","Protected Payload (KP0), DCID=edf3638586569537"
"1045","3.643242026","192.168.126.132","142.250.75.174","QUIC","1292","Protected Payload (KP0), DCID=edf3638586569537"
"1046","3.643257817","192.168.126.132","142.250.75.174","QUIC","1292","Protected Payload (KP0), DCID=edf3638586569537"
"1047","3.643273235","192.168.126.132","142.250.75.174","QUIC","1292","Protected Payload (KP0), DCID=edf3638586569537"
"1048","3.643289638","192.168.126.132","142.250.75.174","QUIC","1292","Protected Payload (KP0), DCID=edf3638586569537"
"1049","3.643316717","192.168.126.132","142.250.75.174","QUIC","1292","Protected Payload (KP0), DCID=edf3638586569537"
"1050","3.643423750","192.168.126.132","142.250.75.174","QUIC","1292","Protected Payload (KP0), DCID=edf3638586569537"
"1051","3.643444145","192.168.126.132","142.250.75.174","QUIC","1292","Protected Payload (KP0), DCID=edf3638586569537"
"1052","3.643460645","192.168.126.132","142.250.75.174","QUIC","1292","Protected Payload (KP0), DCID=edf3638586569537"
"1053","3.643476118","192.168.126.132","142.250.75.174","QUIC","1292","Protected Payload (KP0), DCID=edf3638586569537"
"1054","3.643703965","142.250.75.174","192.168.126.132","QUIC","68","Protected Payload (KP0)"
"1055","3.647521384","192.168.126.132","142.250.75.174","QUIC","1292","Protected Payload (KP0), DCID=edf3638586569537"
"1056","3.647668769","192.168.126.132","142.250.75.174","QUIC","429","Protected Payload (KP0), DCID=edf3638586569537"
"1057","3.647758926","192.168.126.132","142.250.75.78","QUIC","74","Protected Payload (KP0), DCID=f78124c8c39f63a5"
"1058","3.652473144","142.250.75.174","192.168.126.132","QUIC","69","Protected Payload (KP0)"
"1059","3.655487406","142.250.75.174","192.168.126.132","QUIC","73","Protected Payload (KP0)"
"1060","3.655487755","142.250.75.174","192.168.126.132","QUIC","69","Protected Payload (KP0)"
"1061","3.655487782","142.250.75.174","192.168.126.132","QUIC","69","Protected Payload (KP0)"
"1062","3.655487806","142.250.75.174","192.168.126.132","QUIC","69","Protected Payload (KP0)"
"1063","3.655487831","142.250.75.174","192.168.126.132","QUIC","69","Protected Payload (KP0)"
"1064","3.655487858","142.250.75.174","192.168.126.132","QUIC","69","Protected Payload (KP0)"
"1065","3.656568418","142.250.75.174","192.168.126.132","QUIC","69","Protected Payload (KP0)"
"1066","3.656568555","142.250.75.174","192.168.126.132","QUIC","69","Protected Payload (KP0)"
"1067","3.657730952","142.250.75.74","192.168.126.132","QUIC","67","Protected Payload (KP0)"
"1068","3.659577675","192.168.126.132","142.250.75.174","QUIC","75","Protected Payload (KP0), DCID=edf3638586569537"
"1069","3.660847092","192.168.126.132","142.250.75.74","QUIC","75","Protected Payload (KP0), DCID=fba083243c8656e0"
"1070","3.675441269","142.250.75.78","192.168.126.132","QUIC","215","Protected Payload (KP0)"
"1071","3.681978036","142.250.75.78","192.168.126.132","QUIC","215","Protected Payload (KP0)"
"1072","3.681978104","142.250.75.78","192.168.126.132","QUIC","97","Protected Payload (KP0)"
"1073","3.681978126","142.250.75.78","192.168.126.132","QUIC","196","Protected Payload (KP0)"
"1074","3.681978150","142.250.75.174","192.168.126.132","QUIC","68","Protected Payload (KP0)"
"1075","3.682133632","192.168.126.132","142.250.75.78","QUIC","78","Protected Payload (KP0), DCID=f78124c8c39f63a5"
"1076","3.682235630","192.168.126.132","142.250.75.78","QUIC","73","Protected Payload (KP0), DCID=f78124c8c39f63a5"
"1077","3.692809806","142.250.75.74","192.168.126.132","QUIC","205","Protected Payload (KP0)"
"1078","3.692809979","142.250.75.74","192.168.126.132","QUIC","211","Protected Payload (KP0)"
"1079","3.693460212","192.168.126.132","142.250.75.74","QUIC","78","Protected Payload (KP0), DCID=fba083243c8656e0"
"1080","3.716135633","142.250.75.78","192.168.126.132","QUIC","66","Protected Payload (KP0)"
"1081","3.724279164","142.250.75.174","192.168.126.132","QUIC","113","Protected Payload (KP0)"
"1082","3.724279541","142.250.75.174","192.168.126.132","QUIC","276","Protected Payload (KP0)"
"1083","3.724279579","142.250.75.174","192.168.126.132","QUIC","1288","Protected Payload (KP0)"
"1084","3.724279608","142.250.75.174","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1085","3.724279633","142.250.75.174","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1086","3.724279657","142.250.75.174","192.168.126.132","QUIC","917","Protected Payload (KP0)"
"1087","3.724279686","142.250.75.174","192.168.126.132","QUIC","126","Protected Payload (KP0)"
"1088","3.728048889","192.168.126.132","142.250.75.174","QUIC","80","Protected Payload (KP0), DCID=edf3638586569537"
"1089","3.728546429","142.250.75.74","192.168.126.132","QUIC","67","Protected Payload (KP0)"
"1090","3.773856187","192.168.126.132","142.250.75.174","QUIC","73","Protected Payload (KP0), DCID=edf3638586569537"
"1091","3.774752597","142.250.75.174","192.168.126.132","QUIC","68","Protected Payload (KP0)"
"1092","3.785409215","142.250.75.174","192.168.126.132","QUIC","69","Protected Payload (KP0)"
"1093","3.810346087","192.168.126.132","142.250.75.65","QUIC","201","Protected Payload (KP0), DCID=ff0aa6d5d76b3320"
"1094","3.825875352","142.250.75.65","192.168.126.132","QUIC","141","Protected Payload (KP0)"
"1095","3.849064509","192.168.126.132","142.250.75.65","QUIC","213","Protected Payload (KP0), DCID=ff0aa6d5d76b3320"
"1096","3.849263520","192.168.126.132","142.250.75.65","QUIC","200","Protected Payload (KP0), DCID=ff0aa6d5d76b3320"
"1097","3.859847539","142.250.75.65","192.168.126.132","QUIC","66","Protected Payload (KP0)"
"1098","3.859847827","142.250.75.65","192.168.126.132","QUIC","1288","Protected Payload (KP0)"
"1099","3.859847853","142.250.75.65","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1100","3.859847878","142.250.75.65","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1101","3.859847901","142.250.75.65","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1102","3.859847927","142.250.75.65","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1103","3.859847952","142.250.75.65","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1104","3.861255705","142.250.75.65","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1105","3.861255993","142.250.75.65","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1106","3.861256019","142.250.75.65","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1107","3.861256044","142.250.75.65","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1108","3.861256069","142.250.75.65","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1109","3.862960003","142.250.75.65","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1110","3.862960119","142.250.75.65","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1111","3.862960156","142.250.75.65","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1112","3.862960182","142.250.75.65","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1113","3.862960208","142.250.75.65","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1114","3.862960233","142.250.75.65","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1115","3.862960258","142.250.75.65","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1116","3.862960284","142.250.75.65","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1117","3.862986562","142.250.75.65","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1118","3.866069359","192.168.126.132","142.250.75.65","QUIC","78","Protected Payload (KP0), DCID=ff0aa6d5d76b3320"
"1119","3.866721808","192.168.126.132","142.250.75.65","QUIC","74","Protected Payload (KP0), DCID=ff0aa6d5d76b3320"
"1120","3.866755912","192.168.126.132","142.250.75.65","QUIC","74","Protected Payload (KP0), DCID=ff0aa6d5d76b3320"
"1121","3.866787882","192.168.126.132","142.250.75.65","QUIC","74","Protected Payload (KP0), DCID=ff0aa6d5d76b3320"
"1122","3.866815351","192.168.126.132","142.250.75.65","QUIC","74","Protected Payload (KP0), DCID=ff0aa6d5d76b3320"
"1123","3.866842352","192.168.126.132","142.250.75.65","QUIC","74","Protected Payload (KP0), DCID=ff0aa6d5d76b3320"
"1124","3.866903586","142.250.75.65","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1125","3.866903682","142.250.75.65","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1126","3.866925827","192.168.126.132","142.250.75.65","QUIC","74","Protected Payload (KP0), DCID=ff0aa6d5d76b3320"
"1127","3.866954592","192.168.126.132","142.250.75.65","QUIC","74","Protected Payload (KP0), DCID=ff0aa6d5d76b3320"
"1128","3.866960536","142.250.75.65","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1129","3.867006979","142.250.75.65","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1130","3.867191174","142.250.75.65","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1131","3.867191286","142.250.75.65","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1132","3.867191318","142.250.75.65","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1133","3.867416272","142.250.75.65","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1134","3.867416515","142.250.75.65","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1135","3.867416588","142.250.75.65","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1136","3.872113873","142.250.75.65","192.168.126.132","QUIC","1288","Protected Payload (KP0)"
"1137","3.872114237","142.250.75.65","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1138","3.872707592","192.168.126.132","142.250.75.65","QUIC","74","Protected Payload (KP0), DCID=ff0aa6d5d76b3320"
"1139","3.873544140","142.250.75.65","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1140","3.873544200","142.250.75.65","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1141","3.873544236","142.250.75.65","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1142","3.873544262","142.250.75.65","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1143","3.874032419","142.250.75.65","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1144","3.874032445","142.250.75.65","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1145","3.874224624","192.168.126.132","142.250.75.65","QUIC","78","Protected Payload (KP0), DCID=ff0aa6d5d76b3320"
"1146","3.877764754","192.168.126.132","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 "
"1147","3.877785719","142.250.75.65","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1148","3.877785938","142.250.75.65","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1149","3.877785977","142.250.75.65","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1150","3.877786016","142.250.75.65","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1151","3.877786054","142.250.75.65","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1152","3.877786080","142.250.75.65","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1153","3.877786105","142.250.75.65","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1154","3.877786131","142.250.75.65","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1155","3.879030758","192.168.126.132","142.250.75.65","QUIC","74","Protected Payload (KP0), DCID=ff0aa6d5d76b3320"
"1156","3.879178916","142.250.75.65","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1157","3.879178974","142.250.75.65","192.168.126.132","QUIC","850","Protected Payload (KP0)"
"1158","3.879179000","142.250.75.65","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1159","3.879179028","142.250.75.65","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1160","3.879179054","142.250.75.65","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1161","3.879179080","142.250.75.65","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1162","3.879363812","192.168.126.132","142.250.75.65","QUIC","74","Protected Payload (KP0), DCID=ff0aa6d5d76b3320"
"1163","3.883167911","142.250.75.65","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1164","3.883168084","142.250.75.65","192.168.126.132","QUIC","432","Protected Payload (KP0)"
"1165","3.883309278","192.168.126.132","142.250.75.65","QUIC","74","Protected Payload (KP0), DCID=ff0aa6d5d76b3320"
"1166","3.886466903","142.250.75.65","192.168.126.132","QUIC","67","Protected Payload (KP0)"
"1167","3.887836591","192.168.126.132","142.250.75.65","QUIC","75","Protected Payload (KP0), DCID=ff0aa6d5d76b3320"
"1168","4.878488245","192.168.126.132","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 "
"1169","5.348499534","::","ff02::1","ICMPv6","102","Router Advertisement"
"1170","5.832923063","192.168.126.132","142.250.75.174","QUIC","1288","Protected Payload (KP0), DCID=edf3638586569537"
"1171","5.833050613","192.168.126.132","142.250.75.174","QUIC","1292","Protected Payload (KP0), DCID=edf3638586569537"
"1172","5.833072715","192.168.126.132","142.250.75.174","QUIC","1292","Protected Payload (KP0), DCID=edf3638586569537"
"1173","5.833088875","192.168.126.132","142.250.75.174","QUIC","149","Protected Payload (KP0), DCID=edf3638586569537"
"1174","5.849794870","142.250.75.174","192.168.126.132","QUIC","73","Protected Payload (KP0)"
"1175","5.849795395","142.250.75.174","192.168.126.132","QUIC","69","Protected Payload (KP0)"
"1176","5.849795499","142.250.75.174","192.168.126.132","QUIC","69","Protected Payload (KP0)"
"1177","5.849795570","142.250.75.174","192.168.126.132","QUIC","70","Protected Payload (KP0)"
"1178","5.852634126","192.168.126.132","142.250.75.174","QUIC","75","Protected Payload (KP0), DCID=edf3638586569537"
"1179","5.878946976","192.168.126.132","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 "
"1180","5.990776616","142.250.75.174","192.168.126.132","QUIC","1288","Protected Payload (KP0)"
"1181","5.990776975","142.250.75.174","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1182","5.990777014","142.250.75.174","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1183","5.990777038","142.250.75.174","192.168.126.132","QUIC","358","Protected Payload (KP0)"
"1184","5.990777061","142.250.75.174","192.168.126.132","QUIC","168","Protected Payload (KP0)"
"1185","5.994629386","192.168.126.132","192.168.126.2","DNS","92","Standard query 0xeb19 A update.googleapis.com OPT"
