"No.","Time","Source","Destination","Protocol","Length","Info"
"1150","5.161350779","142.250.75.54","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1151","5.161350806","142.250.75.54","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1152","5.161350832","142.250.75.54","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1153","5.161350858","142.250.75.54","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1154","5.161350884","142.250.75.54","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1155","5.161373805","142.250.75.54","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1156","5.161373834","142.250.75.54","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1157","5.161373857","142.250.75.54","192.168.126.132","QUIC","1288","Protected Payload (KP0)"
"1158","5.161373882","142.250.75.54","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1159","5.161373905","142.250.75.54","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1160","5.161373929","142.250.75.54","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1161","5.161373951","142.250.75.54","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1162","5.161373984","142.250.75.54","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1163","5.161396569","142.250.75.54","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1164","5.161396595","142.250.75.54","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1165","5.161396619","142.250.75.54","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1166","5.161396642","142.250.75.54","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1167","5.161396665","142.250.75.54","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1168","5.161396689","142.250.75.54","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1169","5.161396712","142.250.75.54","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1170","5.161396745","142.250.75.68","192.168.126.132","TCP","60","443  >  39980 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"1171","5.161420577","192.168.126.132","142.250.75.68","TCP","54","39980  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1172","5.162780554","192.168.126.132","142.250.75.54","QUIC","74","Protected Payload (KP0), DCID=e41b4ac11838f5ea"
"1173","5.162906418","192.168.126.132","142.250.75.54","QUIC","74","Protected Payload (KP0), DCID=e41b4ac11838f5ea"
"1174","5.162972821","192.168.126.132","142.250.75.54","QUIC","74","Protected Payload (KP0), DCID=e41b4ac11838f5ea"
"1175","5.163050263","192.168.126.132","142.250.75.54","QUIC","74","Protected Payload (KP0), DCID=e41b4ac11838f5ea"
"1176","5.163136428","192.168.126.132","142.250.75.54","QUIC","74","Protected Payload (KP0), DCID=e41b4ac11838f5ea"
"1177","5.163264310","192.168.126.132","142.250.75.54","QUIC","78","Protected Payload (KP0), DCID=e41b4ac11838f5ea"
"1178","5.163334790","192.168.126.132","142.250.75.54","QUIC","74","Protected Payload (KP0), DCID=e41b4ac11838f5ea"
"1179","5.163396856","192.168.126.132","142.250.75.54","QUIC","74","Protected Payload (KP0), DCID=e41b4ac11838f5ea"
"1180","5.163458511","192.168.126.132","142.250.75.54","QUIC","74","Protected Payload (KP0), DCID=e41b4ac11838f5ea"
"1181","5.163520789","192.168.126.132","142.250.75.54","QUIC","74","Protected Payload (KP0), DCID=e41b4ac11838f5ea"
"1182","5.163582772","192.168.126.132","142.250.75.54","QUIC","74","Protected Payload (KP0), DCID=e41b4ac11838f5ea"
"1183","5.163904463","192.168.126.132","142.250.75.68","TLSv1.3","1778","Client Hello (SNI=www.google.com)"
"1184","5.164204942","142.250.75.68","192.168.126.132","TCP","60","443  >  39980 [ACK] Seq=1 Ack=1461 Win=64240 Len=0"
"1185","5.164205163","142.250.75.68","192.168.126.132","TCP","60","443  >  39980 [ACK] Seq=1 Ack=1725 Win=64240 Len=0"
"1186","5.167712047","142.250.75.54","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1187","5.167712281","142.250.75.54","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1188","5.167712307","142.250.75.54","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1189","5.167712334","142.250.75.54","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1190","5.167712360","142.250.75.54","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1191","5.167712387","142.250.75.54","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1192","5.167712414","142.250.75.54","192.168.126.132","QUIC","298","Protected Payload (KP0)"
"1193","5.167712440","142.250.75.54","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1194","5.167746694","142.250.75.54","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1195","5.167746720","142.250.75.54","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1196","5.167746753","142.250.75.54","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1197","5.167746780","142.250.75.54","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1198","5.167885877","142.250.75.54","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1199","5.167885917","142.250.75.54","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1200","5.167885941","142.250.75.54","192.168.126.132","QUIC","491","Protected Payload (KP0)"
"1201","5.171612438","192.168.126.132","142.250.75.54","QUIC","74","Protected Payload (KP0), DCID=e41b4ac11838f5ea"
"1202","5.171882128","192.168.126.132","142.250.75.54","QUIC","74","Protected Payload (KP0), DCID=e41b4ac11838f5ea"
"1203","5.171967906","192.168.126.132","142.250.75.54","QUIC","74","Protected Payload (KP0), DCID=e41b4ac11838f5ea"
"1204","5.172044051","192.168.126.132","142.250.75.54","QUIC","74","Protected Payload (KP0), DCID=e41b4ac11838f5ea"
"1205","5.172248424","192.168.126.132","142.250.75.68","QUIC","79","Handshake, DCID=e3a8c3c097265efc"
"1206","5.174687296","192.168.126.132","142.250.75.35","QUIC","79","Handshake, DCID=efdd26167ac99830"
"1207","5.175351615","192.168.126.132","142.250.75.35","TCP","74","41898  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3291089971 TSecr=0 WS=128"
"1208","5.176442855","192.168.126.132","142.250.75.54","QUIC","75","Protected Payload (KP0), DCID=e41b4ac11838f5ea"
"1209","5.177218199","142.250.75.68","192.168.126.132","QUIC","1292","Handshake, SCID=e3a8c3c097265efc"
"1210","5.177218391","142.250.75.68","192.168.126.132","QUIC","1292","Handshake, SCID=e3a8c3c097265efc"
"1211","5.177218418","142.250.75.68","192.168.126.132","QUIC","1292","Handshake, SCID=e3a8c3c097265efc"
"1212","5.177285698","142.250.75.68","192.168.126.132","QUIC","997","Protected Payload (KP0)"
"1213","5.177285723","142.250.75.54","192.168.126.132","QUIC","66","Protected Payload (KP0)"
"1214","5.177407709","192.168.126.132","142.250.75.68","QUIC","81","Handshake, DCID=e3a8c3c097265efc"
"1215","5.178425880","192.168.126.132","142.250.75.68","QUIC","208","Protected Payload (KP0), DCID=e3a8c3c097265efc"
"1216","5.178691367","192.168.126.132","142.250.75.68","QUIC","1213","Protected Payload (KP0), DCID=e3a8c3c097265efc"
"1217","5.187167375","142.250.75.68","192.168.126.132","QUIC","1292","Handshake, SCID=e3a8c3c097265efc"
"1218","5.187167814","142.250.75.68","192.168.126.132","QUIC","259","Protected Payload (KP0)"
"1219","5.187167837","142.250.75.35","192.168.126.132","TCP","60","443  >  41898 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"1220","5.187208356","192.168.126.132","142.250.75.35","TCP","54","41898  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1221","5.187582641","192.168.126.132","142.250.75.68","QUIC","203","Protected Payload (KP0), DCID=e3a8c3c097265efc"
"1222","5.188608101","192.168.126.132","142.250.75.68","QUIC","1292","Protected Payload (KP0), DCID=e3a8c3c097265efc"
"1223","5.191069870","192.168.126.132","142.250.75.35","TLSv1.3","1844","Client Hello (SNI=www.google.co.il)"
"1224","5.191442458","142.250.75.35","192.168.126.132","TCP","60","443  >  41898 [ACK] Seq=1 Ack=1461 Win=64240 Len=0"
"1225","5.191442635","142.250.75.35","192.168.126.132","TCP","60","443  >  41898 [ACK] Seq=1 Ack=1791 Win=64240 Len=0"
"1226","5.196569007","142.250.75.68","192.168.126.132","QUIC","1042","Protected Payload (KP0)"
"1227","5.196569468","142.250.75.68","192.168.126.132","QUIC","163","Protected Payload (KP0)"
"1228","5.196569514","142.250.75.68","192.168.126.132","QUIC","69","Protected Payload (KP0)"
"1229","5.196569546","142.250.75.68","192.168.126.132","QUIC","67","Protected Payload (KP0)"
"1230","5.204693762","142.250.75.68","192.168.126.132","QUIC","69","Protected Payload (KP0)"
"1231","5.204693975","142.250.75.35","192.168.126.132","QUIC","1292","Handshake, SCID=efdd26167ac99830"
"1232","5.204694015","142.250.75.35","192.168.126.132","QUIC","1292","Handshake, SCID=efdd26167ac99830"
"1233","5.205169153","142.250.75.35","192.168.126.132","QUIC","1288","Protected Payload (KP0)"
"1234","5.206216950","192.168.126.132","142.250.75.68","QUIC","75","Protected Payload (KP0), DCID=e3a8c3c097265efc"
"1235","5.206372716","192.168.126.132","142.250.75.68","QUIC","75","Protected Payload (KP0), DCID=e3a8c3c097265efc"
"1236","5.206482041","192.168.126.132","142.250.75.68","QUIC","75","Protected Payload (KP0), DCID=e3a8c3c097265efc"
"1237","5.206618815","192.168.126.132","142.250.75.35","QUIC","81","Handshake, DCID=efdd26167ac99830"
"1238","5.206920936","142.250.75.35","192.168.126.132","QUIC","104","Protected Payload (KP0)"
"1239","5.211649545","192.168.126.132","142.250.75.35","QUIC","84","Handshake, DCID=efdd26167ac99830"
"1240","5.222614197","192.168.126.132","142.250.75.35","QUIC","125","Handshake, DCID=efdd26167ac99830"
"1241","5.222905151","192.168.126.132","142.250.75.35","QUIC","113","Protected Payload (KP0), DCID=efdd26167ac99830"
"1242","5.223223944","192.168.126.132","142.250.75.35","QUIC","74","Protected Payload (KP0), DCID=efdd26167ac99830"
"1243","5.223445274","192.168.126.132","142.250.75.35","QUIC","1153","Protected Payload (KP0), DCID=efdd26167ac99830"
"1244","5.234928446","142.250.75.35","192.168.126.132","QUIC","1046","Protected Payload (KP0)"
"1245","5.234928893","142.250.75.35","192.168.126.132","QUIC","179","Protected Payload (KP0)"
"1246","5.234928929","142.250.75.35","192.168.126.132","QUIC","69","Protected Payload (KP0)"
"1247","5.236169391","192.168.126.132","142.250.75.35","QUIC","76","Protected Payload (KP0), DCID=efdd26167ac99830"
"1248","5.236718854","192.168.126.132","142.250.75.35","QUIC","75","Protected Payload (KP0), DCID=efdd26167ac99830"
"1249","5.236978838","192.168.126.132","142.250.75.35","QUIC","75","Protected Payload (KP0), DCID=efdd26167ac99830"
"1250","5.246317577","142.250.75.68","192.168.126.132","TLSv1.3","4290","Server Hello, Change Cipher Spec"
"1251","5.246346056","192.168.126.132","142.250.75.68","TCP","54","39980  >  443 [ACK] Seq=1725 Ack=4237 Win=65535 Len=0"
"1252","5.246762053","142.250.75.68","192.168.126.132","TLSv1.3","1198","Application Data"
"1253","5.246774499","192.168.126.132","142.250.75.68","TCP","54","39980  >  443 [ACK] Seq=1725 Ack=5381 Win=65535 Len=0"
"1254","5.249617329","192.168.126.132","142.250.75.68","TLSv1.3","128","Change Cipher Spec, Application Data"
"1255","5.249968085","142.250.75.68","192.168.126.132","TCP","60","443  >  39980 [ACK] Seq=5381 Ack=1799 Win=64240 Len=0"
"1256","5.250419006","142.250.75.68","192.168.126.132","QUIC","584","Protected Payload (KP0)"
"1257","5.266399398","142.250.75.68","192.168.126.132","QUIC","64","Protected Payload (KP0)"
"1258","5.267523859","192.168.126.132","142.250.75.68","QUIC","77","Protected Payload (KP0), DCID=e3a8c3c097265efc"
"1259","5.269503000","192.168.126.132","142.250.75.142","QUIC","153","Protected Payload (KP0), DCID=e10b7d01fef23b3b"
"1260","5.272620273","142.250.75.35","192.168.126.132","TLSv1.3","5452","Server Hello, Change Cipher Spec, Application Data"
"1261","5.272649621","192.168.126.132","142.250.75.35","TCP","54","41898  >  443 [ACK] Seq=1791 Ack=5399 Win=65535 Len=0"
"1262","5.274965866","192.168.126.132","142.250.75.35","TLSv1.3","128","Change Cipher Spec, Application Data"
"1263","5.275385388","142.250.75.35","192.168.126.132","TCP","60","443  >  41898 [ACK] Seq=5399 Ack=1865 Win=64240 Len=0"
"1264","5.281940382","142.250.75.142","192.168.126.132","QUIC","113","Protected Payload (KP0)"
"1265","5.289993883","192.168.126.132","142.250.75.142","QUIC","79","Protected Payload (KP0), DCID=e10b7d01fef23b3b"
"1266","5.295103404","142.250.75.35","192.168.126.132","QUIC","395","Protected Payload (KP0)"
"1267","5.295103747","142.250.75.35","192.168.126.132","QUIC","63","Protected Payload (KP0)"
"1268","5.295305528","192.168.126.132","142.250.75.35","QUIC","79","Protected Payload (KP0), DCID=efdd26167ac99830"
"1269","5.303574798","142.250.75.68","192.168.126.132","QUIC","66","Protected Payload (KP0)"
"1270","5.313218703","173.194.57.231","192.168.126.132","QUIC","72","Protected Payload (KP0)"
"1271","5.313218990","173.194.57.231","192.168.126.132","QUIC","109","Protected Payload (KP0)"
"1272","5.313453249","192.168.126.132","173.194.57.231","QUIC","77","Protected Payload (KP0), DCID=ec23524bc0c02ffd"
"1273","5.320957130","192.168.126.132","142.250.75.35","QUIC","76","Protected Payload (KP0), DCID=efdd26167ac99830"
"1274","5.322543814","173.194.57.231","192.168.126.132","QUIC","63","Protected Payload (KP0)"
"1275","5.322544156","173.194.57.231","192.168.126.132","QUIC","92","Protected Payload (KP0)"
"1276","5.322544200","173.194.57.231","192.168.126.132","QUIC","63","Protected Payload (KP0)"
"1277","5.322769668","192.168.126.132","173.194.57.231","QUIC","77","Protected Payload (KP0), DCID=ec23524bc0c02ffd"
"1278","5.328828957","142.250.75.142","192.168.126.132","QUIC","68","Protected Payload (KP0)"
"1279","5.334849948","142.250.75.35","192.168.126.132","QUIC","66","Protected Payload (KP0)"
"1280","5.348824437","192.168.126.132","173.194.57.231","QUIC","74","Protected Payload (KP0), DCID=ec23524bc0c02ffd"
"1281","5.387172528","192.168.126.132","173.194.57.231","QUIC","117","Protected Payload (KP0), DCID=ec23524bc0c02ffd"
"1282","5.397402237","192.168.126.132","173.194.57.231","QUIC","117","Protected Payload (KP0), DCID=ec23524bc0c02ffd"
"1283","5.497612919","173.194.57.231","192.168.126.132","QUIC","65","Protected Payload (KP0)"
"1284","5.543045616","192.168.126.132","142.250.75.142","QUIC","1286","Protected Payload (KP0), DCID=e10b7d01fef23b3b"
"1285","5.543166113","192.168.126.132","142.250.75.142","QUIC","1292","Protected Payload (KP0), DCID=e10b7d01fef23b3b"
"1286","5.543188797","192.168.126.132","142.250.75.142","QUIC","1292","Protected Payload (KP0), DCID=e10b7d01fef23b3b"
"1287","5.543205568","192.168.126.132","142.250.75.142","QUIC","1292","Protected Payload (KP0), DCID=e10b7d01fef23b3b"
"1288","5.543221017","192.168.126.132","142.250.75.142","QUIC","1292","Protected Payload (KP0), DCID=e10b7d01fef23b3b"
"1289","5.543237080","192.168.126.132","142.250.75.142","QUIC","1292","Protected Payload (KP0), DCID=e10b7d01fef23b3b"
"1290","5.543252624","192.168.126.132","142.250.75.142","QUIC","1292","Protected Payload (KP0), DCID=e10b7d01fef23b3b"
"1291","5.543268584","192.168.126.132","142.250.75.142","QUIC","1292","Protected Payload (KP0), DCID=e10b7d01fef23b3b"
"1292","5.543284096","192.168.126.132","142.250.75.142","QUIC","1292","Protected Payload (KP0), DCID=e10b7d01fef23b3b"
"1293","5.543300163","192.168.126.132","142.250.75.142","QUIC","1292","Protected Payload (KP0), DCID=e10b7d01fef23b3b"
"1294","5.543316081","192.168.126.132","142.250.75.142","QUIC","1292","Protected Payload (KP0), DCID=e10b7d01fef23b3b"
"1295","5.543332551","192.168.126.132","142.250.75.142","QUIC","1292","Protected Payload (KP0), DCID=e10b7d01fef23b3b"
"1296","5.543347697","192.168.126.132","142.250.75.142","QUIC","1292","Protected Payload (KP0), DCID=e10b7d01fef23b3b"
"1297","5.543364116","192.168.126.132","142.250.75.142","QUIC","1292","Protected Payload (KP0), DCID=e10b7d01fef23b3b"
"1298","5.547484410","192.168.126.132","142.250.75.142","QUIC","1033","Protected Payload (KP0), DCID=e10b7d01fef23b3b"
"1299","5.553431678","142.250.75.142","192.168.126.132","QUIC","71","Protected Payload (KP0)"
"1300","5.555377684","142.250.75.142","192.168.126.132","QUIC","67","Protected Payload (KP0)"
"1301","5.555377951","142.250.75.142","192.168.126.132","QUIC","67","Protected Payload (KP0)"
"1302","5.555377995","142.250.75.142","192.168.126.132","QUIC","67","Protected Payload (KP0)"
"1303","5.557920936","192.168.126.132","142.250.75.142","QUIC","75","Protected Payload (KP0), DCID=e10b7d01fef23b3b"
"1304","5.559592112","173.194.57.231","192.168.126.132","QUIC","90","Protected Payload (KP0)"
"1305","5.559592376","173.194.57.231","192.168.126.132","QUIC","63","Protected Payload (KP0)"
"1306","5.559592418","142.250.75.142","192.168.126.132","QUIC","68","Protected Payload (KP0)"
"1307","5.560577443","192.168.126.132","173.194.57.231","QUIC","77","Protected Payload (KP0), DCID=ec23524bc0c02ffd"
"1308","5.561999163","142.250.75.142","192.168.126.132","QUIC","68","Protected Payload (KP0)"
"1309","5.567538234","173.194.57.231","192.168.126.132","QUIC","90","Protected Payload (KP0)"
"1310","5.567538618","173.194.57.231","192.168.126.132","QUIC","63","Protected Payload (KP0)"
"1311","5.569456824","192.168.126.132","173.194.57.231","QUIC","77","Protected Payload (KP0), DCID=ec23524bc0c02ffd"
"1312","5.625431378","142.250.75.142","192.168.126.132","QUIC","122","Protected Payload (KP0)"
"1313","5.625431956","142.250.75.142","192.168.126.132","QUIC","159","Protected Payload (KP0)"
"1314","5.632002768","192.168.126.132","142.250.75.142","QUIC","79","Protected Payload (KP0), DCID=e10b7d01fef23b3b"
"1315","5.647528626","142.250.75.142","192.168.126.132","QUIC","68","Protected Payload (KP0)"
"1316","5.718855003","192.168.126.132","192.168.126.2","DNS","86","Standard query 0xdddf HTTPS play.google.com OPT"
"1317","5.726853654","192.168.126.132","142.250.75.78","QUIC","1292","Initial, DCID=fb69541fe5b2bfe2, PKN: 1, PADDING, CRYPTO, PADDING, PING, CRYPTO, CRYPTO, PING, PING, CRYPTO, PADDING, CRYPTO, CRYPTO, PING, PING, PADDING, CRYPTO, CRYPTO, PADDING"
"1318","5.726979263","192.168.126.132","142.250.75.78","QUIC","1292","Initial, DCID=fb69541fe5b2bfe2, PKN: 2, PADDING, CRYPTO, PADDING, PING, CRYPTO, CRYPTO, PADDING, CRYPTO, PING, PADDING, CRYPTO, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, CRYPTO, CRYPTO, CRYPTO"
"1319","5.751528178","173.194.57.231","192.168.126.132","QUIC","65","Protected Payload (KP0)"
"1320","5.751528454","142.250.75.78","192.168.126.132","QUIC","82","Initial, SCID=fb69541fe5b2bfe2, PKN: 1, ACK"
"1321","5.751528487","142.250.75.78","192.168.126.132","QUIC","1292","Initial, SCID=fb69541fe5b2bfe2, PKN: 2, ACK, PADDING"
"1322","5.751528512","142.250.75.78","192.168.126.132","QUIC","1292","Initial, SCID=fb69541fe5b2bfe2, PKN: 3, CRYPTO, PADDING"
"1323","5.751528537","142.250.75.78","192.168.126.132","QUIC","1292","Initial, SCID=fb69541fe5b2bfe2, PKN: 4, CRYPTO, PADDING"
"1324","5.757103262","192.168.126.132","142.250.75.78","QUIC","1292","Initial, DCID=fb69541fe5b2bfe2, PKN: 3, ACK, PADDING"
"1325","5.757367506","192.168.126.132","142.250.75.78","TCP","74","42024  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3223606977 TSecr=0 WS=128"
"1326","5.764265422","192.168.126.132","142.250.75.142","QUIC","1288","Protected Payload (KP0), DCID=e10b7d01fef23b3b"
"1327","5.764388533","192.168.126.132","142.250.75.142","QUIC","951","Protected Payload (KP0), DCID=e10b7d01fef23b3b"
"1328","5.777847829","142.250.75.78","192.168.126.132","TCP","60","443  >  42024 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"1329","5.777848114","142.250.75.142","192.168.126.132","QUIC","72","Protected Payload (KP0)"
"1330","5.777886393","192.168.126.132","142.250.75.78","TCP","54","42024  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1331","5.778532039","192.168.126.132","142.250.75.78","TLSv1.3","1779","Client Hello (SNI=play.google.com)"
"1332","5.778913580","142.250.75.78","192.168.126.132","TCP","60","443  >  42024 [ACK] Seq=1 Ack=1461 Win=64240 Len=0"
"1333","5.778913684","142.250.75.78","192.168.126.132","TCP","60","443  >  42024 [ACK] Seq=1 Ack=1726 Win=64240 Len=0"
"1334","5.783786740","192.168.126.132","142.250.75.142","QUIC","75","Protected Payload (KP0), DCID=e10b7d01fef23b3b"
"1335","5.788030572","192.168.126.132","142.250.75.78","QUIC","79","Handshake, DCID=fb69541fe5b2bfe2"
"1336","5.797181664","192.168.126.2","192.168.126.132","DNS","136","Standard query response 0xdddf HTTPS play.google.com SOA ns1.google.com OPT"
"1337","5.797181996","142.250.75.78","192.168.126.132","QUIC","1292","Handshake, SCID=fb69541fe5b2bfe2"
"1338","5.797182032","142.250.75.78","192.168.126.132","QUIC","1292","Handshake, SCID=fb69541fe5b2bfe2"
"1339","5.797182058","142.250.75.78","192.168.126.132","QUIC","1292","Handshake, SCID=fb69541fe5b2bfe2"
"1340","5.797182082","142.250.75.78","192.168.126.132","QUIC","825","Protected Payload (KP0)"
"1341","5.800024580","192.168.126.132","142.250.75.78","QUIC","81","Handshake, DCID=fb69541fe5b2bfe2"
"1342","5.800840931","192.168.126.132","142.250.75.78","QUIC","205","Protected Payload (KP0), DCID=fb69541fe5b2bfe2"
"1343","5.801091817","192.168.126.132","142.250.75.78","QUIC","1288","Protected Payload (KP0), DCID=fb69541fe5b2bfe2"
"1344","5.801133193","192.168.126.132","142.250.75.78","QUIC","1244","Protected Payload (KP0), DCID=fb69541fe5b2bfe2"
"1345","5.801245563","192.168.126.132","142.250.75.78","QUIC","592","Protected Payload (KP0), DCID=fb69541fe5b2bfe2"
"1346","5.811907968","142.250.75.78","192.168.126.132","QUIC","1292","Handshake, SCID=fb69541fe5b2bfe2"
"1347","5.811908349","142.250.75.78","192.168.126.132","QUIC","273","Protected Payload (KP0)"
"1348","5.811908389","142.250.75.78","192.168.126.132","QUIC","672","Protected Payload (KP0)"
"1349","5.811908413","142.250.75.78","192.168.126.132","QUIC","163","Protected Payload (KP0)"
"1350","5.811908436","142.250.75.78","192.168.126.132","QUIC","69","Protected Payload (KP0)"
"1351","5.812740500","192.168.126.132","142.250.75.78","QUIC","201","Protected Payload (KP0), DCID=fb69541fe5b2bfe2"
"1352","5.813005741","192.168.126.132","142.250.75.78","QUIC","1292","Protected Payload (KP0), DCID=fb69541fe5b2bfe2"
"1353","5.813074099","192.168.126.132","142.250.75.78","QUIC","75","Protected Payload (KP0), DCID=fb69541fe5b2bfe2"
"1354","5.813115971","192.168.126.132","142.250.75.78","QUIC","75","Protected Payload (KP0), DCID=fb69541fe5b2bfe2"
"1355","5.813169654","192.168.126.132","142.250.75.78","QUIC","75","Protected Payload (KP0), DCID=fb69541fe5b2bfe2"
"1356","5.817461299","142.250.75.78","192.168.126.132","QUIC","69","Protected Payload (KP0)"
"1357","5.827392880","142.250.75.78","192.168.126.132","QUIC","67","Protected Payload (KP0)"
"1358","5.827393114","142.250.75.78","192.168.126.132","QUIC","69","Protected Payload (KP0)"
"1359","5.837582668","142.250.75.142","192.168.126.132","QUIC","262","Protected Payload (KP0)"
"1360","5.837582907","142.250.75.142","192.168.126.132","QUIC","161","Protected Payload (KP0)"
"1361","5.843183449","192.168.126.132","142.250.75.142","QUIC","79","Protected Payload (KP0), DCID=e10b7d01fef23b3b"
"1362","5.843351382","192.168.126.132","142.250.75.78","QUIC","74","Protected Payload (KP0), DCID=fb69541fe5b2bfe2"
"1363","5.860860321","142.250.75.142","192.168.126.132","QUIC","68","Protected Payload (KP0)"
"1364","5.860860643","142.250.75.78","192.168.126.132","TLSv1.3","4290","Server Hello, Change Cipher Spec"
"1365","5.860954816","192.168.126.132","142.250.75.78","TCP","54","42024  >  443 [ACK] Seq=1726 Ack=4237 Win=65535 Len=0"
"1366","5.861108684","142.250.75.78","192.168.126.132","TCP","1466","443  >  42024 [PSH, ACK] Seq=4237 Ack=1726 Win=64240 Len=1412 [TCP PDU reassembled in 1368]"
"1367","5.861122302","192.168.126.132","142.250.75.78","TCP","54","42024  >  443 [ACK] Seq=1726 Ack=5649 Win=65535 Len=0"
"1368","5.862876103","142.250.75.78","192.168.126.132","TLSv1.3","2077","Application Data"
"1369","5.862951152","192.168.126.132","142.250.75.78","TCP","54","42024  >  443 [ACK] Seq=1726 Ack=7672 Win=65535 Len=0"
"1370","5.865692376","192.168.126.132","142.250.75.78","TLSv1.3","118","Change Cipher Spec, Application Data"
"1371","5.866057821","142.250.75.78","192.168.126.132","TCP","60","443  >  42024 [ACK] Seq=7672 Ack=1790 Win=64240 Len=0"
"1372","5.869597274","142.250.75.78","192.168.126.132","QUIC","591","Protected Payload (KP0)"
"1373","5.872864432","142.250.75.78","192.168.126.132","QUIC","68","Protected Payload (KP0)"
"1374","5.872864620","142.250.75.78","192.168.126.132","QUIC","215","Protected Payload (KP0)"
"1375","5.872864657","142.250.75.78","192.168.126.132","QUIC","213","Protected Payload (KP0)"
"1376","5.872995231","192.168.126.132","142.250.75.78","QUIC","77","Protected Payload (KP0), DCID=fb69541fe5b2bfe2"
"1377","5.873146274","192.168.126.132","142.250.75.78","QUIC","77","Protected Payload (KP0), DCID=fb69541fe5b2bfe2"
"1378","5.883189596","192.168.126.132","142.250.75.142","QUIC","1288","Protected Payload (KP0), DCID=e10b7d01fef23b3b"
"1379","5.883295438","192.168.126.132","142.250.75.142","QUIC","1292","Protected Payload (KP0), DCID=e10b7d01fef23b3b"
"1380","5.883317670","192.168.126.132","142.250.75.142","QUIC","1292","Protected Payload (KP0), DCID=e10b7d01fef23b3b"
"1381","5.883334678","192.168.126.132","142.250.75.142","QUIC","226","Protected Payload (KP0), DCID=e10b7d01fef23b3b"
"1382","5.885535051","142.250.75.78","192.168.126.132","TLSv1.3","670","Application Data, Application Data"
"1383","5.885535336","142.250.75.78","192.168.126.132","QUIC","65","Protected Payload (KP0)"
"1384","5.901578533","142.250.75.142","192.168.126.132","QUIC","72","Protected Payload (KP0)"
"1385","5.904993429","192.168.126.132","142.250.75.142","QUIC","75","Protected Payload (KP0), DCID=e10b7d01fef23b3b"
"1386","5.925716010","192.168.126.132","142.250.75.78","TCP","54","42024  >  443 [ACK] Seq=1790 Ack=8288 Win=65535 Len=0"
"1387","5.977734016","142.250.75.142","192.168.126.132","QUIC","1288","Protected Payload (KP0)"
"1388","5.977734161","142.250.75.142","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1389","5.977734193","142.250.75.142","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1390","5.977734221","142.250.75.142","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1391","5.977734247","142.250.75.142","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1392","5.977734271","142.250.75.142","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1393","5.977734298","142.250.75.142","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
"1394","5.980317816","142.250.75.142","192.168.126.132","QUIC","1292","Protected Payload (KP0)"
